Zipcode,ARREST_YEAR,ARREST_QUARTER,#_ARRESTS,ARREST_CHANGE
10305.0,2022,0,72,14.285714285714285
10305.0,2022,1,107,48.61111111111111
10305.0,2022,2,118,10.2803738317757
10305.0,2022,3,95,-19.491525423728813
10305.0,2023,0,114,20.0
10305.0,2023,1,136,19.298245614035086
10306.0,2006,0,437,
10306.0,2006,1,472,8.009153318077804
10306.0,2006,2,451,-4.4491525423728815
10306.0,2006,3,429,-4.878048780487805
10306.0,2007,0,402,-6.293706293706294
10306.0,2007,1,415,3.233830845771144
10306.0,2007,2,354,-14.698795180722893
10306.0,2007,3,383,8.192090395480225
10306.0,2008,0,440,14.882506527415144
10306.0,2008,1,578,31.363636363636367
10306.0,2008,2,461,-20.242214532871973
10306.0,2008,3,444,-3.68763557483731
10306.0,2009,0,408,-8.108108108108109
10306.0,2009,1,371,-9.068627450980392
10306.0,2009,2,376,1.3477088948787064
10306.0,2009,3,359,-4.521276595744681
10306.0,2010,0,345,-3.8997214484679668
10306.0,2010,1,437,26.666666666666668
10306.0,2010,2,354,-18.993135011441648
10306.0,2010,3,288,-18.64406779661017
10306.0,2011,0,328,13.88888888888889
10306.0,2011,1,387,17.98780487804878
10306.0,2011,2,366,-5.426356589147287
10306.0,2011,3,361,-1.366120218579235
10306.0,2012,0,383,6.094182825484765
10306.0,2012,1,383,0.0
10306.0,2012,2,408,6.527415143603134
10306.0,2012,3,393,-3.6764705882352944
10306.0,2013,0,360,-8.396946564885496
10306.0,2013,1,373,3.6111111111111107
10306.0,2013,2,369,-1.0723860589812333
10306.0,2013,3,353,-4.336043360433604
10306.0,2014,0,289,-18.13031161473088
10306.0,2014,1,340,17.647058823529413
10306.0,2014,2,344,1.1764705882352942
10306.0,2014,3,289,-15.988372093023257
10306.0,2015,0,300,3.8062283737024223
10306.0,2015,1,237,-21.0
10306.0,2015,2,252,6.329113924050633
10306.0,2015,3,239,-5.158730158730158
10306.0,2016,0,292,22.17573221757322
10306.0,2016,1,297,1.7123287671232876
10306.0,2016,2,311,4.713804713804714
10306.0,2016,3,282,-9.32475884244373
10306.0,2017,0,261,-7.446808510638298
10306.0,2017,1,267,2.2988505747126435
10306.0,2017,2,280,4.868913857677903
10306.0,2017,3,277,-1.0714285714285714
10306.0,2018,0,288,3.9711191335740073
10306.0,2018,1,290,0.6944444444444444
10306.0,2018,2,272,-6.206896551724138
10306.0,2018,3,270,-0.7352941176470588
10306.0,2019,0,302,11.851851851851853
10306.0,2019,1,261,-13.57615894039735
10306.0,2019,2,247,-5.363984674329502
10306.0,2019,3,198,-19.838056680161944
10306.0,2020,0,229,15.656565656565657
10306.0,2020,1,162,-29.257641921397383
10306.0,2020,2,148,-8.641975308641975
10306.0,2020,3,168,13.513513513513514
10306.0,2021,0,210,25.0
10306.0,2021,1,167,-20.476190476190474
10306.0,2021,2,225,34.73053892215569
10306.0,2021,3,196,-12.88888888888889
10306.0,2022,0,233,18.877551020408163
10306.0,2022,1,216,-7.296137339055794
10306.0,2022,2,196,-9.25925925925926
10306.0,2022,3,207,5.612244897959184
10306.0,2023,0,222,7.246376811594203
10306.0,2023,1,221,-0.45045045045045046
10307.0,2006,0,84,
10307.0,2006,1,107,27.380952380952383
10307.0,2006,2,84,-21.49532710280374
10307.0,2006,3,75,-10.714285714285714
10307.0,2007,0,79,5.333333333333334
10307.0,2007,1,87,10.126582278481013
10307.0,2007,2,89,2.2988505747126435
10307.0,2007,3,78,-12.359550561797752
10307.0,2008,0,107,37.17948717948718
10307.0,2008,1,100,-6.5420560747663545
10307.0,2008,2,90,-10.0
10307.0,2008,3,79,-12.222222222222221
10307.0,2009,0,74,-6.329113924050633
10307.0,2009,1,85,14.864864864864865
10307.0,2009,2,95,11.76470588235294
10307.0,2009,3,105,10.526315789473683
10307.0,2010,0,84,-20.0
10307.0,2010,1,87,3.571428571428571
10307.0,2010,2,109,25.287356321839084
10307.0,2010,3,80,-26.605504587155966
10307.0,2011,0,83,3.75
10307.0,2011,1,107,28.915662650602407
10307.0,2011,2,83,-22.429906542056074
10307.0,2011,3,93,12.048192771084338
10307.0,2012,0,123,32.25806451612903
10307.0,2012,1,94,-23.577235772357724
10307.0,2012,2,77,-18.085106382978726
10307.0,2012,3,88,14.285714285714285
10307.0,2013,0,96,9.090909090909092
10307.0,2013,1,119,23.958333333333336
10307.0,2013,2,91,-23.52941176470588
10307.0,2013,3,125,37.362637362637365
10307.0,2014,0,93,-25.6
10307.0,2014,1,95,2.1505376344086025
10307.0,2014,2,141,48.421052631578945
10307.0,2014,3,93,-34.04255319148936
10307.0,2015,0,111,19.35483870967742
10307.0,2015,1,124,11.711711711711711
10307.0,2015,2,103,-16.93548387096774
10307.0,2015,3,121,17.475728155339805
10307.0,2016,0,105,-13.223140495867769
10307.0,2016,1,111,5.714285714285714
10307.0,2016,2,113,1.8018018018018018
10307.0,2016,3,92,-18.58407079646018
10307.0,2017,0,110,19.565217391304348
10307.0,2017,1,144,30.909090909090907
10307.0,2017,2,159,10.416666666666668
10307.0,2017,3,86,-45.911949685534594
10307.0,2018,0,109,26.744186046511626
10307.0,2018,1,109,0.0
10307.0,2018,2,109,0.0
10307.0,2018,3,132,21.100917431192663
10307.0,2019,0,124,-6.0606060606060606
10307.0,2019,1,100,-19.35483870967742
10307.0,2019,2,111,11.0
10307.0,2019,3,71,-36.03603603603604
10307.0,2020,0,102,43.66197183098591
10307.0,2020,1,85,-16.666666666666664
10307.0,2020,2,97,14.117647058823529
10307.0,2020,3,87,-10.309278350515463
10307.0,2021,0,92,5.747126436781609
10307.0,2021,1,84,-8.695652173913043
10307.0,2021,2,69,-17.857142857142858
10307.0,2021,3,72,4.3478260869565215
10307.0,2022,0,116,61.111111111111114
10307.0,2022,1,123,6.0344827586206895
10307.0,2022,2,59,-52.03252032520326
10307.0,2022,3,102,72.88135593220339
10307.0,2023,0,108,5.88235294117647
10307.0,2023,1,82,-24.074074074074073
10308.0,2006,0,43,
10308.0,2006,1,45,4.651162790697675
10308.0,2006,2,56,24.444444444444443
10308.0,2006,3,49,-12.5
10308.0,2007,0,53,8.16326530612245
10308.0,2007,1,39,-26.41509433962264
10308.0,2007,2,53,35.8974358974359
10308.0,2007,3,55,3.7735849056603774
10308.0,2008,0,61,10.909090909090908
10308.0,2008,1,56,-8.19672131147541
10308.0,2008,2,60,7.142857142857142
10308.0,2008,3,77,28.333333333333332
10308.0,2009,0,77,0.0
10308.0,2009,1,81,5.194805194805195
10308.0,2009,2,66,-18.51851851851852
10308.0,2009,3,77,16.666666666666664
10308.0,2010,0,64,-16.883116883116884
10308.0,2010,1,91,42.1875
10308.0,2010,2,77,-15.384615384615385
10308.0,2010,3,66,-14.285714285714285
10308.0,2011,0,64,-3.0303030303030303
10308.0,2011,1,130,103.125
10308.0,2011,2,99,-23.846153846153847
10308.0,2011,3,61,-38.38383838383838
10308.0,2012,0,75,22.950819672131146
10308.0,2012,1,59,-21.333333333333336
10308.0,2012,2,107,81.35593220338984
10308.0,2012,3,72,-32.71028037383177
10308.0,2013,0,100,38.88888888888889
10308.0,2013,1,69,-31.0
10308.0,2013,2,80,15.942028985507244
10308.0,2013,3,48,-40.0
10308.0,2014,0,52,8.333333333333332
10308.0,2014,1,59,13.461538461538462
10308.0,2014,2,52,-11.864406779661017
10308.0,2014,3,32,-38.46153846153847
10308.0,2015,0,52,62.5
10308.0,2015,1,37,-28.846153846153843
10308.0,2015,2,53,43.24324324324324
10308.0,2015,3,48,-9.433962264150944
10308.0,2016,0,47,-2.083333333333333
10308.0,2016,1,59,25.53191489361702
10308.0,2016,2,53,-10.16949152542373
10308.0,2016,3,24,-54.71698113207547
10308.0,2017,0,37,54.166666666666664
10308.0,2017,1,66,78.37837837837837
10308.0,2017,2,55,-16.666666666666664
10308.0,2017,3,58,5.454545454545454
10308.0,2018,0,46,-20.689655172413794
10308.0,2018,1,43,-6.521739130434782
10308.0,2018,2,58,34.883720930232556
10308.0,2018,3,43,-25.862068965517242
10308.0,2019,0,44,2.3255813953488373
10308.0,2019,1,55,25.0
10308.0,2019,2,52,-5.454545454545454
10308.0,2019,3,29,-44.230769230769226
10308.0,2020,0,27,-6.896551724137931
10308.0,2020,1,39,44.44444444444444
10308.0,2020,2,33,-15.384615384615385
10308.0,2020,3,22,-33.33333333333333
10308.0,2021,0,33,50.0
10308.0,2021,1,25,-24.242424242424242
10308.0,2021,2,16,-36.0
10308.0,2021,3,22,37.5
10308.0,2022,0,23,4.545454545454546
10308.0,2022,1,23,0.0
10308.0,2022,2,15,-34.78260869565217
10308.0,2022,3,28,86.66666666666667
10308.0,2023,0,31,10.714285714285714
10308.0,2023,1,27,-12.903225806451612
10309.0,2006,0,99,
10309.0,2006,1,90,-9.090909090909092
10309.0,2006,2,104,15.555555555555555
10309.0,2006,3,76,-26.923076923076923
10309.0,2007,0,102,34.21052631578947
10309.0,2007,1,76,-25.49019607843137
10309.0,2007,2,75,-1.3157894736842104
10309.0,2007,3,120,60.0
10309.0,2008,0,137,14.166666666666666
10309.0,2008,1,157,14.5985401459854
10309.0,2008,2,105,-33.12101910828025
10309.0,2008,3,169,60.952380952380956
10309.0,2009,0,149,-11.834319526627219
10309.0,2009,1,178,19.463087248322147
10309.0,2009,2,169,-5.056179775280898
10309.0,2009,3,158,-6.508875739644971
10309.0,2010,0,171,8.227848101265822
10309.0,2010,1,156,-8.771929824561402
10309.0,2010,2,182,16.666666666666664
10309.0,2010,3,183,0.5494505494505495
10309.0,2011,0,170,-7.103825136612022
10309.0,2011,1,181,6.470588235294119
10309.0,2011,2,162,-10.497237569060774
10309.0,2011,3,170,4.938271604938271
10309.0,2012,0,193,13.529411764705882
10309.0,2012,1,136,-29.533678756476682
10309.0,2012,2,154,13.23529411764706
10309.0,2012,3,107,-30.519480519480517
10309.0,2013,0,163,52.336448598130836
10309.0,2013,1,142,-12.883435582822086
10309.0,2013,2,148,4.225352112676056
10309.0,2013,3,142,-4.054054054054054
10309.0,2014,0,162,14.084507042253522
10309.0,2014,1,186,14.814814814814813
10309.0,2014,2,138,-25.806451612903224
10309.0,2014,3,117,-15.217391304347828
10309.0,2015,0,144,23.076923076923077
10309.0,2015,1,128,-11.11111111111111
10309.0,2015,2,148,15.625
10309.0,2015,3,133,-10.135135135135135
10309.0,2016,0,136,2.2556390977443606
10309.0,2016,1,167,22.794117647058822
10309.0,2016,2,148,-11.377245508982035
10309.0,2016,3,148,0.0
10309.0,2017,0,183,23.64864864864865
10309.0,2017,1,178,-2.73224043715847
10309.0,2017,2,149,-16.292134831460675
10309.0,2017,3,110,-26.174496644295303
10309.0,2018,0,121,10.0
10309.0,2018,1,113,-6.6115702479338845
10309.0,2018,2,81,-28.31858407079646
10309.0,2018,3,88,8.641975308641975
10309.0,2019,0,78,-11.363636363636363
10309.0,2019,1,79,1.282051282051282
10309.0,2019,2,56,-29.11392405063291
10309.0,2019,3,55,-1.7857142857142856
10309.0,2020,0,41,-25.454545454545453
10309.0,2020,1,38,-7.317073170731707
10309.0,2020,2,34,-10.526315789473683
10309.0,2020,3,48,41.17647058823529
10309.0,2021,0,69,43.75
10309.0,2021,1,48,-30.434782608695656
10309.0,2021,2,67,39.58333333333333
10309.0,2021,3,63,-5.970149253731343
10309.0,2022,0,62,-1.5873015873015872
10309.0,2022,1,76,22.58064516129032
10309.0,2022,2,83,9.210526315789473
10309.0,2022,3,118,42.168674698795186
10309.0,2023,0,129,9.322033898305085
10309.0,2023,1,98,-24.031007751937985
10310.0,2006,0,173,
10310.0,2006,1,208,20.23121387283237
10310.0,2006,2,157,-24.519230769230766
10310.0,2006,3,156,-0.6369426751592357
10310.0,2007,0,175,12.179487179487179
10310.0,2007,1,216,23.42857142857143
10310.0,2007,2,224,3.7037037037037033
10310.0,2007,3,216,-3.571428571428571
10310.0,2008,0,336,55.55555555555556
10310.0,2008,1,355,5.654761904761905
10310.0,2008,2,296,-16.619718309859156
10310.0,2008,3,212,-28.37837837837838
10310.0,2009,0,194,-8.49056603773585
10310.0,2009,1,220,13.402061855670103
10310.0,2009,2,208,-5.454545454545454
10310.0,2009,3,267,28.365384615384613
10310.0,2010,0,279,4.49438202247191
10310.0,2010,1,320,14.695340501792115
10310.0,2010,2,226,-29.375
10310.0,2010,3,250,10.619469026548673
10310.0,2011,0,285,14.000000000000002
10310.0,2011,1,298,4.56140350877193
10310.0,2011,2,232,-22.14765100671141
10310.0,2011,3,266,14.655172413793101
10310.0,2012,0,323,21.428571428571427
10310.0,2012,1,283,-12.38390092879257
10310.0,2012,2,281,-0.7067137809187279
10310.0,2012,3,218,-22.419928825622776
10310.0,2013,0,246,12.844036697247708
10310.0,2013,1,183,-25.609756097560975
10310.0,2013,2,148,-19.12568306010929
10310.0,2013,3,165,11.486486486486488
10310.0,2014,0,214,29.6969696969697
10310.0,2014,1,223,4.205607476635514
10310.0,2014,2,148,-33.6322869955157
10310.0,2014,3,113,-23.64864864864865
10310.0,2015,0,127,12.389380530973451
10310.0,2015,1,168,32.28346456692913
10310.0,2015,2,150,-10.714285714285714
10310.0,2015,3,119,-20.666666666666668
10310.0,2016,0,144,21.008403361344538
10310.0,2016,1,140,-2.7777777777777777
10310.0,2016,2,188,34.285714285714285
10310.0,2016,3,159,-15.425531914893616
10310.0,2017,0,143,-10.062893081761008
10310.0,2017,1,147,2.797202797202797
10310.0,2017,2,205,39.455782312925166
10310.0,2017,3,162,-20.975609756097562
10310.0,2018,0,141,-12.962962962962962
10310.0,2018,1,172,21.98581560283688
10310.0,2018,2,171,-0.5813953488372093
10310.0,2018,3,136,-20.46783625730994
10310.0,2019,0,120,-11.76470588235294
10310.0,2019,1,108,-10.0
10310.0,2019,2,109,0.9259259259259258
10310.0,2019,3,80,-26.605504587155966
10310.0,2020,0,101,26.25
10310.0,2020,1,56,-44.554455445544555
10310.0,2020,2,40,-28.57142857142857
10310.0,2020,3,76,90.0
10310.0,2021,0,86,13.157894736842104
10310.0,2021,1,79,-8.13953488372093
10310.0,2021,2,120,51.89873417721519
10310.0,2021,3,60,-50.0
10310.0,2022,0,81,35.0
10310.0,2022,1,87,7.4074074074074066
10310.0,2022,2,104,19.54022988505747
10310.0,2022,3,87,-16.346153846153847
10310.0,2023,0,105,20.689655172413794
10310.0,2023,1,110,4.761904761904762
10312.0,2006,0,102,
10312.0,2006,1,137,34.31372549019608
10312.0,2006,2,139,1.4598540145985401
10312.0,2006,3,102,-26.618705035971225
10312.0,2007,0,126,23.52941176470588
10312.0,2007,1,110,-12.698412698412698
10312.0,2007,2,123,11.818181818181818
10312.0,2007,3,135,9.75609756097561
10312.0,2008,0,121,-10.37037037037037
10312.0,2008,1,165,36.36363636363637
10312.0,2008,2,141,-14.545454545454545
10312.0,2008,3,145,2.8368794326241136
10312.0,2009,0,144,-0.6896551724137931
10312.0,2009,1,145,0.6944444444444444
10312.0,2009,2,122,-15.862068965517242
10312.0,2009,3,163,33.60655737704918
10312.0,2010,0,168,3.067484662576687
10312.0,2010,1,112,-33.33333333333333
10312.0,2010,2,157,40.17857142857143
10312.0,2010,3,107,-31.84713375796178
10312.0,2011,0,141,31.775700934579437
10312.0,2011,1,171,21.27659574468085
10312.0,2011,2,128,-25.146198830409354
10312.0,2011,3,88,-31.25
10312.0,2012,0,132,50.0
10312.0,2012,1,104,-21.21212121212121
10312.0,2012,2,120,15.384615384615385
10312.0,2012,3,121,0.8333333333333334
10312.0,2013,0,119,-1.6528925619834711
10312.0,2013,1,105,-11.76470588235294
10312.0,2013,2,134,27.61904761904762
10312.0,2013,3,145,8.208955223880597
10312.0,2014,0,136,-6.206896551724138
10312.0,2014,1,183,34.55882352941176
10312.0,2014,2,115,-37.15846994535519
10312.0,2014,3,138,20.0
10312.0,2015,0,130,-5.797101449275362
10312.0,2015,1,118,-9.230769230769232
10312.0,2015,2,134,13.559322033898304
10312.0,2015,3,115,-14.17910447761194
10312.0,2016,0,129,12.173913043478262
10312.0,2016,1,152,17.829457364341085
10312.0,2016,2,150,-1.3157894736842104
10312.0,2016,3,155,3.3333333333333335
10312.0,2017,0,161,3.870967741935484
10312.0,2017,1,125,-22.36024844720497
10312.0,2017,2,129,3.2
10312.0,2017,3,110,-14.728682170542637
10312.0,2018,0,99,-10.0
10312.0,2018,1,107,8.080808080808081
10312.0,2018,2,78,-27.102803738317753
10312.0,2018,3,99,26.923076923076923
10312.0,2019,0,87,-12.121212121212121
10312.0,2019,1,110,26.436781609195403
10312.0,2019,2,69,-37.27272727272727
10312.0,2019,3,74,7.246376811594203
10312.0,2020,0,63,-14.864864864864865
10312.0,2020,1,56,-11.11111111111111
10312.0,2020,2,42,-25.0
10312.0,2020,3,62,47.61904761904761
10312.0,2021,0,66,6.451612903225806
10312.0,2021,1,80,21.21212121212121
10312.0,2021,2,63,-21.25
10312.0,2021,3,56,-11.11111111111111
10312.0,2022,0,42,-25.0
10312.0,2022,1,64,52.38095238095239
10312.0,2022,2,54,-15.625
10312.0,2022,3,76,40.74074074074074
10312.0,2023,0,62,-18.421052631578945
10312.0,2023,1,86,38.70967741935484
10314.0,2006,0,300,
10314.0,2006,1,333,11.0
10314.0,2006,2,272,-18.31831831831832
10314.0,2006,3,373,37.13235294117647
10314.0,2007,0,308,-17.426273458445042
10314.0,2007,1,339,10.064935064935066
10314.0,2007,2,302,-10.914454277286136
10314.0,2007,3,296,-1.9867549668874174
10314.0,2008,0,353,19.256756756756758
10314.0,2008,1,394,11.614730878186968
10314.0,2008,2,368,-6.598984771573605
10314.0,2008,3,422,14.673913043478262
10314.0,2009,0,369,-12.559241706161137
10314.0,2009,1,336,-8.94308943089431
10314.0,2009,2,325,-3.273809523809524
10314.0,2009,3,387,19.076923076923077
10314.0,2010,0,379,-2.0671834625323
10314.0,2010,1,428,12.928759894459102
10314.0,2010,2,444,3.7383177570093453
10314.0,2010,3,507,14.18918918918919
10314.0,2011,0,474,-6.508875739644971
10314.0,2011,1,400,-15.611814345991561
10314.0,2011,2,394,-1.5
10314.0,2011,3,376,-4.568527918781726
10314.0,2012,0,413,9.840425531914894
10314.0,2012,1,342,-17.191283292978206
10314.0,2012,2,337,-1.461988304093567
10314.0,2012,3,278,-17.50741839762611
10314.0,2013,0,320,15.107913669064748
10314.0,2013,1,306,-4.375
10314.0,2013,2,428,39.869281045751634
10314.0,2013,3,407,-4.906542056074766
10314.0,2014,0,435,6.87960687960688
10314.0,2014,1,425,-2.2988505747126435
10314.0,2014,2,382,-10.117647058823529
10314.0,2014,3,381,-0.2617801047120419
10314.0,2015,0,268,-29.658792650918635
10314.0,2015,1,372,38.80597014925373
10314.0,2015,2,287,-22.849462365591396
10314.0,2015,3,312,8.710801393728223
10314.0,2016,0,305,-2.2435897435897436
10314.0,2016,1,316,3.606557377049181
10314.0,2016,2,257,-18.670886075949365
10314.0,2016,3,301,17.120622568093385
10314.0,2017,0,234,-22.259136212624583
10314.0,2017,1,245,4.700854700854701
10314.0,2017,2,236,-3.6734693877551026
10314.0,2017,3,242,2.5423728813559325
10314.0,2018,0,214,-11.570247933884298
10314.0,2018,1,206,-3.7383177570093453
10314.0,2018,2,184,-10.679611650485436
10314.0,2018,3,215,16.847826086956523
10314.0,2019,0,186,-13.488372093023257
10314.0,2019,1,193,3.763440860215054
10314.0,2019,2,194,0.5181347150259068
10314.0,2019,3,163,-15.979381443298967
10314.0,2020,0,151,-7.361963190184049
10314.0,2020,1,88,-41.72185430463576
10314.0,2020,2,67,-23.863636363636363
10314.0,2020,3,133,98.50746268656717
10314.0,2021,0,143,7.518796992481203
10314.0,2021,1,128,-10.48951048951049
10314.0,2021,2,134,4.6875
10314.0,2021,3,144,7.462686567164178
10314.0,2022,0,148,2.7777777777777777
10314.0,2022,1,162,9.45945945945946
10314.0,2022,2,164,1.2345679012345678
10314.0,2022,3,174,6.097560975609756
10314.0,2023,0,179,2.8735632183908044
10314.0,2023,1,185,3.35195530726257
10451.0,2006,0,1284,
10451.0,2006,1,1214,-5.451713395638629
10451.0,2006,2,1070,-11.86161449752883
10451.0,2006,3,1127,5.327102803738318
10451.0,2007,0,1191,5.678793256433008
10451.0,2007,1,1218,2.2670025188916876
10451.0,2007,2,1117,-8.292282430213465
10451.0,2007,3,969,-13.249776186213072
10451.0,2008,0,1226,26.522187822497422
10451.0,2008,1,1323,7.911908646003263
10451.0,2008,2,1304,-1.436130007558579
10451.0,2008,3,1211,-7.131901840490798
10451.0,2009,0,1352,11.643270024772914
10451.0,2009,1,1536,13.609467455621301
10451.0,2009,2,1441,-6.184895833333334
10451.0,2009,3,1296,-10.062456627342122
10451.0,2010,0,1525,17.669753086419753
10451.0,2010,1,1577,3.4098360655737707
10451.0,2010,2,1486,-5.7704502219403935
10451.0,2010,3,1284,-13.593539703903096
10451.0,2011,0,1515,17.990654205607477
10451.0,2011,1,1523,0.528052805280528
10451.0,2011,2,1383,-9.192383453709784
10451.0,2011,3,1506,8.893709327548807
10451.0,2012,0,1553,3.1208499335989375
10451.0,2012,1,1450,-6.632324533161622
10451.0,2012,2,1345,-7.241379310344828
10451.0,2012,3,1212,-9.888475836431226
10451.0,2013,0,1360,12.211221122112212
10451.0,2013,1,1463,7.573529411764706
10451.0,2013,2,1390,-4.989747095010253
10451.0,2013,3,1376,-1.0071942446043165
10451.0,2014,0,1420,3.1976744186046515
10451.0,2014,1,1514,6.619718309859154
10451.0,2014,2,1432,-5.416116248348745
10451.0,2014,3,1351,-5.656424581005587
10451.0,2015,0,1358,0.5181347150259068
10451.0,2015,1,1141,-15.979381443298967
10451.0,2015,2,1434,25.679228746713413
10451.0,2015,3,1279,-10.808926080892608
10451.0,2016,0,1281,0.1563721657544957
10451.0,2016,1,1279,-0.156128024980484
10451.0,2016,2,1186,-7.27130570758405
10451.0,2016,3,1052,-11.298482293423271
10451.0,2017,0,1139,8.26996197718631
10451.0,2017,1,1047,-8.077260755048288
10451.0,2017,2,929,-11.270296084049667
10451.0,2017,3,941,1.2917115177610334
10451.0,2018,0,987,4.888416578108395
10451.0,2018,1,867,-12.158054711246201
10451.0,2018,2,923,6.459054209919262
10451.0,2018,3,853,-7.583965330444204
10451.0,2019,0,1088,27.549824150058615
10451.0,2019,1,1028,-5.514705882352941
10451.0,2019,2,971,-5.544747081712062
10451.0,2019,3,898,-7.518022657054583
10451.0,2020,0,705,-21.492204899777285
10451.0,2020,1,436,-38.156028368794324
10451.0,2020,2,451,3.4403669724770642
10451.0,2020,3,599,32.8159645232816
10451.0,2021,0,653,9.015025041736227
10451.0,2021,1,528,-19.142419601837673
10451.0,2021,2,548,3.787878787878788
10451.0,2021,3,604,10.218978102189782
10451.0,2022,0,697,15.397350993377485
10451.0,2022,1,800,14.777618364418938
10451.0,2022,2,809,1.125
10451.0,2022,3,970,19.901112484548825
10451.0,2023,0,1144,17.938144329896907
10451.0,2023,1,1212,5.944055944055944
10452.0,2006,0,1841,
10452.0,2006,1,1591,-13.579576317218903
10452.0,2006,2,1594,0.18856065367693275
10452.0,2006,3,1612,1.1292346298619824
10452.0,2007,0,2040,26.550868486352357
10452.0,2007,1,1681,-17.598039215686274
10452.0,2007,2,1963,16.775728732897086
10452.0,2007,3,1738,-11.462047885888946
10452.0,2008,0,2102,20.94361334867664
10452.0,2008,1,2142,1.9029495718363463
10452.0,2008,2,1891,-11.718020541549953
10452.0,2008,3,1737,-8.143839238498149
